student_id,activity_id,swap_weight,group_id,new_group_id
12064,1699960,1,88598,88598
12838,1700105,0,88636,88636
15404,1698721,0,88319,88319
14393,1698721,1,88316,88319
12683,1703520,0,89651,89651
11575,1703712,0,89706,89706
13023,1703534,0,89659,89659
13068,1697562,1,88160,88160
10897,1697530,0,88129,88129
13032,1704500,0,89901,89901
14404,1699960,0,88598,88598
12715,1704003,0,89789,89789
13002,1702807,0,89387,89387
13913,1703939,1,89763,89770
15466,1697058,0,87919,87919
14100,1703712,0,89706,89706
13944,1704859,1,90012,90012
10856,1704707,1,89949,89948
14067,1700899,0,88976,88976
12890,1700105,0,88633,88633
14304,1703897,0,89716,89716
9100,1700454,0,88768,88768
11551,1701901,0,89097,89097
8068,1700510,1,88802,88798
12826,1700115,0,88644,88644
15062,1700884,0,88961,88961
12765,1704500,1,89902,89902
15247,1700841,0,88920,88920
15104,1697001,0,87858,87858
14261,1698721,1,88317,88318
13012,1697344,0,87994,87994
14255,1706510,0,91808,91808
11774,1704017,0,89797,89797
14032,1705097,1,90105,90105
10639,1703712,1,89704,89704
12838,1703897,0,89714,89714
12643,1705875,0,91412,91412
14212,1696802,0,87826,87826
15330,1700863,0,88940,88940
15093,1705711,0,91269,91269
14006,1705113,0,90127,90127
10639,1703918,1,89736,89736
12645,1700115,1,88646,88643
9597,1702569,1,89307,89307
12771,1702816,0,89396,89396
13985,1697734,0,88189,88189
15112,1696802,0,87829,87829
15283,1697115,0,87936,87936
11623,1697496,0,88116,88116
12764,1703468,1,89623,89624
14380,1705113,0,90123,90123
14183,1698474,0,88298,88298
15186,1700852,0,88932,88932
14255,1698474,1,88297,88297
15502,1697058,0,87913,87913
12695,1702408,0,89267,89267
13951,1703897,0,89714,89714
12643,1703897,0,89725,89725
12918,1704500,1,89903,89903
12784,1706520,0,91811,91811
15597,1705065,0,90072,90072
14046,1705049,0,90066,90066
15283,1698996,1,88342,88342
15558,1697389,0,88041,88041
9615,1703247,1,89552,89554
14046,1703918,0,89741,89741
13911,1705081,0,90096,90096
12890,1702233,1,89183,89183
12727,1702351,0,89235,89235
11758,1704754,1,89958,89962
13942,1698423,0,88291,88291
11039,1700544,0,88835,88835
14061,1705097,1,90113,90113
14296,1705097,1,90108,90108
14174,1705065,0,90077,90077
15404,1697389,0,88040,88040
13094,1697734,0,88183,88183
9575,1702205,0,89174,89174
11700,1700303,0,88703,88703
14168,1703897,1,89729,89729
9879,1705129,0,90139,90139
14503,1700823,1,88911,88913
15203,1700852,0,88930,88930
12839,1702396,0,89254,89254
15085,1705711,0,91269,91269
13965,1700841,0,88924,88924
12683,1704500,1,89904,89904
14536,1700823,1,88911,88912
15101,1700863,0,88948,88948
12752,1702205,0,89174,89174
12966,1700085,0,88615,88615
12738,1703154,0,89511,89511
12639,1706520,0,91811,91811
15438,1696128,0,87748,87748
15154,1697299,1,87951,87960
14049,1704859,0,90014,90014
12891,1700057,0,88607,88607
12802,1700105,0,88637,88637
15127,1700863,0,88955,88955
15015,1697058,0,87911,87911
15525,1700852,0,88927,88927
15031,1698721,0,88318,88318
14482,1697058,0,87916,87916
14547,1704859,1,90015,90015
14272,1704859,0,90016,90016
15062,1697001,1,87860,87860
12863,1704500,0,89902,89902
9712,1700651,0,88864,88864
15015,1697033,1,87888,87880
13087,1697389,0,88067,88067
14460,1697720,0,88174,88174
14541,1705033,0,90050,90050
14011,1705081,0,90089,90089
12640,1704500,0,89903,89903
12689,1704630,0,89921,89921
14456,1705097,0,90103,90103
15321,1698721,0,88320,88320
15266,1698721,0,88320,88320
15146,1700823,0,88912,88912
14044,1706510,0,91808,91808
14456,1699960,1,88599,88599
12805,1702251,0,89197,89197
13117,1697058,0,87904,87904
12667,1704031,0,89819,89819
14390,1697299,0,87949,87949
14175,1699451,0,88480,88480
15313,1697389,0,88045,88045
15712,1706083,0,91507,91507
12777,1704017,0,89798,89798
15350,1699451,0,88484,88484
15350,1698996,0,88329,88329
5184,1700105,0,88637,88637
14547,1705033,0,90049,90049
14382,1705113,0,90124,90124
15022,1698996,0,88340,88340
14047,1703939,0,89760,89760
12826,1704760,0,89965,89965
13983,1698318,0,88283,88283
14401,1697001,0,87855,87855
13095,1698996,0,88337,88337
14097,1705065,0,90073,90073
14099,1699960,1,88597,88596
15160,1698721,1,88320,88320
13901,1706083,0,91507,91507
12826,1706520,0,91811,91811
15275,1700884,0,88960,88960
15712,1700863,0,88943,88943
12660,1706510,0,91808,91808
14480,1703897,0,89722,89722
15269,1699451,0,88474,88474
15028,1700899,1,88977,88977
12794,1706497,0,91794,91794
15122,1697389,1,88039,88054
11768,1704500,0,89903,89903
14453,1699451,0,88466,88466
12805,1702260,1,89210,89210
14188,1698996,1,88369,88338
14074,1705017,0,90033,90033
11844,1702341,1,89223,89223
15027,1697344,0,88025,88025
12064,1703148,0,89504,89504
15374,1699451,0,88491,88491
14079,1699960,0,88596,88596
11671,1705727,0,91306,91306
15227,1697299,0,87962,87962
14211,1706510,0,91808,91808
14230,1697389,0,88039,88039
13021,1699960,1,88596,88596
12911,1703918,1,89746,89748
13019,1706510,0,91808,91808
10639,1703897,0,89730,89730
12943,1696802,1,87826,87826
14541,1705402,1,90202,90202
10615,1697734,0,88178,88178
13028,1703939,0,89761,89761
15081,1697033,1,87890,87879
12858,1703962,0,89778,89778
14383,1699451,0,88501,88501
11807,1704345,0,89872,89872
10095,1700516,1,88806,88806
14261,1705033,0,90046,90046
11586,1705081,0,90093,90093
12042,1703869,0,89710,89710
13989,1699960,0,88598,88598
14092,1706510,0,91808,91808
14070,1698423,0,88288,88288
11625,1702512,0,89293,89293
14287,1705049,0,90052,90052
14120,1705049,0,90059,90059
12040,1699767,0,88570,88570
15121,1697299,1,87945,87950
13089,1697734,0,88182,88182
14489,1705113,0,90128,90128
14232,1703712,0,89704,89704
12649,1701456,0,89011,89011
15143,1705711,0,91269,91269
13012,1699061,0,88395,88395
11751,1704760,0,89966,89966
15532,1698721,0,88320,88320
15500,1697389,0,88062,88062
11891,1705727,0,91306,91306
12752,1704003,0,89790,89790
14441,1705402,1,90201,90201
13019,1699061,0,88410,88410
11700,1706602,0,91854,91854
12660,1703542,0,89663,89663
12871,1701459,0,89014,89014
11915,1703440,0,89619,89619
12024,1702346,1,89228,89228
14092,1703712,0,89708,89708
15228,1699451,0,88496,88496
15283,1699451,1,88488,88486
15128,1697389,0,88048,88048
15097,1696802,0,87829,87829
15035,1700884,1,88968,88968
12639,1700105,1,88632,88632
14436,1699960,0,88599,88599
14347,1700863,1,88949,88949
12827,1704748,0,89954,89954
15313,1697115,0,87941,87941
15081,1700863,0,88950,88950
12640,1702205,0,89174,89174
12042,1702512,0,89293,89293
12951,1702361,0,89244,89244
15290,1700863,0,88951,88951
11742,1703238,1,89545,89545
12646,1700115,1,88643,88645
14063,1699960,0,88599,88599
11534,1705242,0,90162,90162
14036,1699451,0,88460,88460
15404,1696802,0,87825,87825
15164,1700852,1,88933,88933
15121,1697344,1,88005,88005
11614,1706492,0,91788,91788
12645,1704754,1,89958,89960
14029,1705402,0,90201,90201
11903,1696773,0,87820,87820
15342,1700823,0,88913,88913
15581,1700863,0,88954,88954
13079,1704500,0,89901,89901
14536,1699061,1,88433,88447
12836,1704017,0,89802,89802
12920,1703520,0,89650,89650
14099,1697720,0,88166,88166
12758,1704597,0,89912,89912
12855,1699960,0,88596,88596
11834,1698318,1,88285,88285
11551,1699675,0,88555,88555
13002,1702974,0,89429,89429
12959,1705402,1,90196,90196
14193,1706510,0,91808,91808
14503,1700863,0,88943,88943
14440,1698721,0,88321,88321
15230,1698996,1,88357,88368
15330,1697001,0,87853,87853
14345,1697058,0,87913,87913
11850,1699960,1,88598,88598
12920,1702242,0,89189,89189
15562,1697033,0,87895,87895
12898,1703440,0,89619,89619
15290,1705711,0,91269,91269
15226,1700884,0,88968,88968
14152,1704003,0,89787,89787
14200,1703918,0,89748,89748
12643,1705358,0,90178,90178
15282,1701467,0,89022,89022
11918,1697750,0,88194,88194
14103,1703897,1,89721,89719
11614,1697554,0,88149,88149
12717,1702251,1,89197,89197
11689,1706462,0,91768,91768
9640,1696773,0,87820,87820
14000,1703939,0,89773,89773
15078,1697001,1,87858,87857
14345,1705049,0,90063,90063
15087,1696128,0,87770,87770
14143,1705033,0,90039,90039
13057,1701959,0,89105,89105
14401,1700899,0,88974,88974
14299,1697299,0,87972,87972
13908,1703939,0,89767,89767
14536,1698996,1,88358,88339
14196,1705081,0,90096,90096
14076,1705049,0,90060,90060
12030,1702233,0,89184,89184
12622,1703472,0,89628,89628
15466,1697033,0,87886,87886
14509,1697001,1,87854,87860
14314,1706083,0,91507,91507
15662,1697299,1,87956,87949
14312,1697299,0,87962,87962
12717,1702260,0,89210,89210
14174,1705097,0,90107,90107
12916,1705402,0,90201,90201
14232,1697115,0,87940,87940
15160,1700841,1,88919,88919
14503,1706083,0,91507,91507
15190,1705711,0,91269,91269
14411,1700899,0,88977,88977
12770,1703939,0,89755,89755
15658,1705065,1,90072,90070
11727,1704635,0,89926,89926
12703,1703544,0,89667,89667
15209,1699061,0,88408,88408
12889,1704500,1,89901,89902
12738,1702112,0,89157,89157
14490,1697344,0,88001,88001
12911,1706510,0,91808,91808
14536,1706083,0,91507,91507
13951,1703939,0,89763,89763
12890,1700095,0,88622,88622
12134,1700823,0,88913,88913
14490,1706510,0,91808,91808
12770,1697734,0,88180,88180
14067,1697299,0,87970,87970
15038,1700823,1,88911,88912
14372,1697720,1,88164,88164
15275,1698721,0,88317,88317
15196,1706083,0,91507,91507
12657,1700085,0,88616,88616
12765,1699879,0,88582,88582
14416,1697720,0,88165,88165
14201,1705129,0,90145,90145
12858,1704003,0,89791,89791
15024,1706083,0,91507,91507
15556,1698996,0,88358,88358
12998,1699960,0,88596,88596
15342,1697299,0,87967,87967
15209,1698996,0,88355,88355
15015,1697115,0,87937,87937
12864,1703962,0,89778,89778
14179,1698721,0,88317,88317
14119,1705097,0,90104,90104
11562,1704403,0,89880,89880
15309,1699451,0,88476,88476
12640,1704760,0,89967,89967
15298,1697299,0,87944,87944
14099,1704859,1,90017,90015
15089,1700899,0,88977,88977
15061,1699061,0,88444,88444
15356,1700863,0,88955,88955
12675,1700095,0,88627,88627
12698,1697436,0,88081,88081
11615,1703256,1,89562,89562
15083,1700899,1,88979,88979
15100,1701467,1,89027,89027
14492,1697115,1,87941,87941
14487,1700863,0,88949,88949
12909,1702260,0,89207,89207
14531,1699960,1,88598,88598
15027,1700823,0,88913,88913
12681,1703962,0,89778,89778
14261,1705711,0,91269,91269
14067,1698996,0,88386,88386
14287,1699061,0,88400,88400
14061,1699451,0,88454,88454
11615,1703247,1,89553,89556
15354,1697001,0,87848,87848
15283,1700823,0,88913,88913
11023,1703238,1,89549,89544
13909,1705402,0,90202,90202
11702,1704748,0,89954,89954
15032,1700841,0,88920,88920
12920,1702205,0,89174,89174
14076,1697562,0,88157,88157
13908,1697720,0,88165,88165
15291,1701467,0,89024,89024
15658,1701467,0,89026,89026
13977,1705049,0,90056,90056
14183,1703897,1,89715,89723
15544,1698721,1,88318,88318
12777,1703518,0,89647,89647
12919,1704748,1,89955,89956
15282,1699451,0,88488,88488
9615,1700430,0,88745,88745
12863,1702251,0,89198,89198
15597,1696128,0,87758,87758
11050,1699852,0,88580,88580
14411,1705065,1,90068,90081
14157,1706510,0,91808,91808
15511,1698996,0,88370,88370
15593,1700823,1,88913,88911
12732,1704849,0,90003,90003
15282,1697001,0,87860,87860
15182,1705081,0,90095,90095
12695,1703642,0,89684,89684
15230,1697033,0,87880,87880
15190,1699451,0,88463,88463
15562,1697344,0,88011,88011
12786,1703510,0,89639,89639
11581,1705402,0,90202,90202
14086,1705402,0,90199,90199
15114,1700863,0,88955,88955
13908,1699960,0,88599,88599
12899,1706510,0,91808,91808
11751,1702251,0,89201,89201
15069,1698996,1,88328,88343
11067,1704748,0,89953,89953
15476,1706083,0,91507,91507
12999,1703918,1,89740,89752
13027,1697115,0,87941,87941
14086,1705049,0,90053,90053
15298,1698721,0,88321,88321
15476,1699061,0,88422,88422
14142,1700057,0,88607,88607
13993,1697482,0,88105,88105
15290,1697115,0,87940,87940
11635,1700454,1,88767,88769
12030,1704003,0,89790,89790
15511,1697001,1,87860,87864
13072,1705097,0,90108,90108
11894,1705394,0,90189,90189
12689,1703642,0,89684,89684
12139,1699675,0,88554,88554
12834,1703544,0,89667,89667
12683,1704754,0,89960,89960
13021,1703962,0,89779,89779
14269,1698996,0,88356,88356
10978,1705242,0,90162,90162
15048,1706083,0,91507,91507
15015,1705711,0,91269,91269
12722,1701459,1,89014,89014
12620,1699852,0,88580,88580
12021,1703897,0,89724,89724
11688,1701745,0,91955,91955
12675,1704748,0,89955,89955
14230,1696802,0,87825,87825
15069,1705711,0,91269,91269
15379,1697058,1,87904,87904
14260,1699960,0,88597,88597
15562,1700852,0,88930,88930
15632,1697299,0,87963,87963
12722,1700095,0,88621,88621
12927,1697734,0,88181,88181
10942,1705402,0,90200,90200
12681,1702233,1,89182,89182
12987,1703482,0,89636,89636
15124,1700852,0,88928,88928
12794,1702725,0,89355,89355
12700,1702242,0,89190,89190
14366,1705129,0,90145,90145
12765,1699852,0,88580,88580
11892,1697496,0,88116,88116
11877,1705386,1,90183,90183
9100,1700458,1,88773,88771
15083,1697344,1,87991,88029
14100,1705017,0,90026,90026
12762,1700057,0,88607,88607
14269,1699061,0,88428,88428
12826,1704707,0,89949,89949
11844,1702313,0,89220,89220
12681,1700085,0,88610,88610
11853,1696773,0,87820,87820
12744,1706520,0,91811,91811
12714,1696730,0,87802,87802
15034,1705711,0,91269,91269
15438,1700863,0,88951,88951
14347,1698423,0,88288,88288
15455,1700823,0,88913,88913
12622,1704625,1,89918,89916
12694,1704707,1,89949,89948
12057,1703238,1,89542,89542
14418,1705402,0,90198,90198
13085,1697033,1,87883,87883
12899,1703918,0,89738,89738
14168,1703712,0,89705,89705
15182,1705065,0,90074,90074
15164,1699061,0,88433,88433
12801,1706520,0,91811,91811
12934,1706169,0,91603,91603
15043,1700823,0,88913,88913
14309,1706083,0,91507,91507
13919,1705017,0,90020,90020
14046,1697720,0,88170,88170
12634,1704031,0,89821,89821
11653,1705402,0,90197,90197
14301,1705065,0,90081,90081
14490,1703712,0,89708,89708
15435,1697033,0,87890,87890
12964,1697562,0,88158,88158
13919,1705402,0,90202,90202
14493,1699061,0,88418,88418
15438,1705711,0,91269,91269
15112,1697344,0,88000,88000
15047,1697344,0,88006,88006
15028,1698721,0,88320,88320
15381,1698721,0,88317,88317
9430,1703939,0,89756,89756
13910,1699960,0,88598,88598
12901,1705402,0,90200,90200
15096,1697115,0,87936,87936
14299,1706083,0,91507,91507
14397,1705033,0,90048,90048
15600,1697033,1,87890,87891
14004,1705129,0,90145,90145
12670,1698721,0,88316,88316
15103,1697058,1,87912,87912
15038,1697115,1,87939,87939
14487,1697058,0,87906,87906
15381,1700863,0,88941,88941
14165,1703712,0,89707,89707
11822,1703518,0,89647,89647
12727,1702313,0,89220,89220
15070,1701467,0,89027,89027
11572,1705875,0,91412,91412
15350,1698721,0,88321,88321
11795,1702313,0,89220,89220
11615,1703265,1,89571,89571
11947,1704760,1,89965,89968
12791,1704625,0,89915,89915
10897,1700728,0,88891,88891
12106,1697058,0,87921,87921
14440,1705065,0,90076,90076
13931,1703897,1,89723,89726
15226,1701467,0,89022,89022
15096,1698996,1,88342,88337
14290,1703918,1,89742,89736
14385,1703939,0,89767,89767
11884,1704805,0,89984,89984
12934,1703512,0,89641,89641
15282,1697299,0,87972,87972
12999,1703897,1,89722,89731
14174,1705113,0,90127,90127
15584,1697115,0,87939,87939
12678,1702792,0,89372,89372
15308,1700823,0,88913,88913
12703,1702346,0,89229,89229
12640,1704017,1,89806,89806
15226,1706083,0,91507,91507
12646,1704754,0,89960,89960
14064,1705129,1,90140,90140
14083,1705065,0,90073,90073
12732,1702341,0,89224,89224
15093,1697115,0,87940,87940
12771,1702807,0,89387,89387
15038,1706083,0,91507,91507
14521,1697562,0,88159,88159
15556,1700823,0,88911,88911
12987,1703536,0,89661,89661
13985,1705097,0,90106,90106
12816,1700115,0,88645,88645
14493,1705711,0,91269,91269
9100,1699545,0,88536,88536
11615,1700438,0,88752,88752
15266,1697344,0,87997,87997
12675,1702205,0,89174,89174
14161,1703939,0,89755,89755
15662,1697001,0,87857,87857
12797,1702356,0,89241,89241
12645,1703712,0,89705,89705
15644,1701467,0,89027,89027
11911,1703962,1,89778,89778
11686,1702233,0,89183,89183
11909,1702587,1,89323,89323
12690,1704748,0,89956,89956
13910,1697562,0,88158,88158
11586,1698996,0,88383,88383
15064,1700899,0,88976,88976
15100,1699061,0,88395,88395
15048,1700841,1,88923,88923
13105,1703160,0,89516,89516
14401,1697058,0,87906,87906
14439,1706510,0,91808,91808
15062,1697115,0,87939,87939
14083,1705033,0,90044,90044
15052,1700852,1,88930,88930
11892,1705727,0,91306,91306
14184,1705097,0,90104,90104
12924,1703468,0,89622,89622
12752,1702242,0,89189,89189
10615,1705390,0,90186,90186
12698,1703472,1,89628,89628
12695,1702402,0,89260,89260
15544,1700884,0,88965,88965
15078,1697299,0,87975,87975
12732,1704837,0,89992,89992
14521,1705049,1,90056,90065
11081,1703712,0,89708,89708
15107,1705711,0,91269,91269
15140,1697344,0,88007,88007
11822,1703524,0,89653,89653
13911,1699960,0,88598,88598
14120,1697001,0,87847,87847
14547,1699960,0,88596,88596
13077,1697720,0,88171,88171
14312,1697001,1,87850,87856
15502,1700863,1,88942,88942
14232,1697389,0,88053,88053
15500,1700841,0,88923,88923
14161,1705017,0,90025,90025
12951,1704597,0,89912,89912
14261,1697344,0,88021,88021
12726,1703712,1,89704,89704
12786,1704707,0,89949,89949
15025,1697389,0,88035,88035
15052,1699451,1,88513,88513
12698,1704489,0,89891,89891
13080,1698996,0,88325,88325
14200,1705065,1,90070,90074
15404,1697001,0,87847,87847
15404,1701467,0,89025,89025
12717,1703962,0,89778,89778
15136,1698721,0,88321,88321
14179,1705113,0,90119,90119
15059,1699061,0,88400,88400
9575,1702251,0,89199,89199
15368,1700841,0,88916,88916
14107,1703897,0,89728,89728
14383,1698996,0,88380,88380
14531,1706083,0,91507,91507
15022,1700863,0,88950,88950
15269,1700899,0,88979,88979
12943,1697299,0,87962,87962
14055,1698318,0,88284,88284
15349,1700823,1,88912,88911
12947,1704017,0,89808,89808
15265,1699061,0,88452,88452
15544,1700852,0,88936,88936
11582,1701746,0,89066,89066
15435,1697389,0,88043,88043
12752,1704031,0,89822,89822
12796,1705097,0,90103,90103
15164,1700823,0,88911,88911
12791,1701989,0,89110,89110
15446,1700863,0,88945,88945
12943,1697115,1,87938,87938
11751,1700095,1,88622,88628
15062,1700823,0,88911,88911
15081,1700899,0,88979,88979
13107,1703939,0,89760,89760
11572,1705358,0,90178,90178
10639,1705875,0,91412,91412
11700,1704076,0,89830,89830
15171,1699061,0,88393,88393
12746,1704707,1,89949,89948
12632,1704500,1,89904,89904
12681,1702251,1,89202,89202
14460,1699061,0,88415,88415
14207,1697562,1,88160,88160
11081,1706510,0,91808,91808
12667,1706520,0,91811,91811
14032,1704859,0,90015,90015
15156,1700884,1,88964,88959
14476,1703939,0,89756,89756
15024,1700823,1,88913,88911
15602,1699061,1,88413,88413
12738,1703081,0,89486,89486
11894,1704017,0,89805,89805
11902,1704766,0,89971,89971
13913,1698423,0,88293,88293
15164,1696128,0,87760,87760
11615,1703210,0,89539,89539
11930,1706520,0,91811,91811
12805,1700085,1,88610,88613
13002,1702816,0,89396,89396
14174,1698996,0,88377,88377
14347,1706510,0,91808,91808
15558,1698721,0,88321,88321
12777,1703524,0,89653,89653
11676,1704748,1,89953,89954
12711,1700057,0,88607,88607
15538,1705097,0,90112,90112
12850,1703962,0,89779,89779
11885,1699675,0,88555,88555
15048,1697389,0,88060,88060
13085,1699960,0,88597,88597
15501,1698996,0,88359,88359
12974,1705402,0,90202,90202
12030,1702205,0,89174,89174
12732,1704841,0,89995,89995
15342,1697389,0,88062,88062
12898,1706151,0,91594,91594
15257,1706083,0,91507,91507
11708,1701746,0,89066,89066
12994,1706275,0,91633,91633
14401,1698474,0,88299,88299
10029,1700085,1,88610,88610
12057,1700301,0,88701,88701
11615,1700454,1,88768,88767
13068,1697720,1,88164,88164
12923,1704707,0,89949,89949
12681,1702242,1,89188,89188
14505,1697562,1,88160,88160
12828,1702346,0,89228,89228
15227,1698721,0,88320,88320
12816,1704500,1,89904,89904
12859,1704635,0,89928,89928
14401,1699960,0,88599,88599
15593,1706083,0,91507,91507
13117,1705711,0,91269,91269
14354,1705113,0,90124,90124
15130,1698721,0,88321,88321
13072,1705081,1,90095,90095
12629,1700158,0,88658,88658
12717,1701456,0,89012,89012
14194,1705017,0,90022,90022
11778,1703897,0,89727,89727
12683,1704760,0,89966,89966
15100,1697115,0,87940,87940
13944,1705081,0,90085,90085
14536,1700884,1,88961,88961
15198,1697033,0,87888,87888
11039,1700476,0,88789,88789
11551,1699641,0,88545,88545
14278,1699061,0,88391,88391
12726,1705113,0,90128,90128
15087,1699451,0,88490,88490
13027,1697299,0,87944,87944
11884,1704500,1,89904,89904
15575,1697058,0,87915,87915
15195,1699061,1,88423,88423
15554,1704859,0,90016,90016
12649,1702351,0,89236,89236
12709,1703148,0,89503,89503
15100,1697299,1,87955,87955
12678,1702801,0,89381,89381
14490,1698474,1,88296,88297
11768,1704003,1,89792,89789
14299,1698996,1,88350,88375
13023,1702205,0,89174,89174
9597,1699672,0,88552,88552
14228,1705129,0,90134,90134
15083,1699451,1,88503,88503
11915,1703472,0,89626,89626
12793,1702408,0,89265,89265
11834,1704635,0,89925,89925
15554,1698663,0,88308,88308
11081,1703939,0,89770,89770
13901,1700899,0,88979,88979
15562,1700823,0,88911,88911
12959,1705065,0,90076,90076
12621,1704031,0,89819,89819
12700,1704031,0,89815,89815
12685,1702251,0,89201,89201
13931,1705065,0,90071,90071
14366,1705033,0,90041,90041
15581,1701467,1,89026,89027
12703,1703512,0,89642,89642
11559,1704003,0,89792,89792
12714,1704630,1,89920,89922
14401,1705711,0,91269,91269
9597,1697542,1,88140,88140
15154,1697389,1,88038,88052
11914,1703520,0,89651,89651
11806,1704754,0,89960,89960
12828,1703524,0,89653,89653
14046,1705065,0,90074,90074
11671,1706545,0,91815,91815
15502,1705711,0,91269,91269
15087,1697115,0,87936,87936
12700,1702233,0,89182,89182
13147,1700884,0,88964,88964
14181,1704500,0,89904,89904
12652,1699852,0,88580,88580
12028,1699879,0,88583,88583
14126,1705402,0,90202,90202
15369,1697058,0,87908,87908
15492,1699061,0,88400,88400
15124,1701467,0,89026,89026
15556,1697389,0,88076,88076
10625,1704247,0,89850,89850
12627,1704748,0,89954,89954
12836,1706520,0,91811,91811
11558,1702578,1,89312,89314
11778,1703962,1,89778,89779
13027,1698721,0,88321,88321
12898,1703472,0,89626,89626
15034,1697299,0,87971,87971
12887,1704031,0,89822,89822
14159,1705711,0,91269,91269
11544,1705300,0,90170,90170
13926,1697734,0,88185,88185
14547,1697562,1,88159,88159
14174,1699451,0,88491,88491
15298,1697115,0,87941,87941
12802,1700085,0,88618,88618
9597,1705855,0,91392,91392
13972,1699960,1,88599,88599
11751,1700115,0,88647,88647
12622,1702057,0,89128,89128
15662,1700899,0,88978,88978
14391,1697720,0,88168,88168
12913,1704748,0,89955,89955
14152,1697720,0,88171,88171
12709,1702114,0,89159,89159
12797,1704841,0,89996,89996
13145,1701987,0,89108,89108
9597,1699612,0,88541,88541
15112,1698721,0,88320,88320
15097,1699451,0,88505,88505
11623,1701746,0,89066,89066
15501,1700841,0,88918,88918
15659,1697299,1,87982,87982
13105,1702807,0,89388,89388
12634,1706520,0,91811,91811
15121,1697115,0,87936,87936
10095,1700504,1,88794,88793
12802,1705875,0,91412,91412
15146,1700852,0,88929,88929
15127,1697115,0,87940,87940
11947,1704766,1,89973,89973
13917,1698423,0,88287,88287
12898,1697436,0,88081,88081
14261,1697299,0,87983,87983
13057,1701997,0,89118,89118
14086,1705081,0,90090,90090
15435,1700823,0,88913,88913
14296,1697734,0,88189,88189
12987,1702260,0,89205,89205
15476,1700852,0,88935,88935
11551,1705855,0,91392,91392
13909,1705113,0,90117,90117
12982,1703712,0,89705,89705
15190,1700841,0,88921,88921
14488,1697344,1,88001,88001
9100,1700402,0,88740,88740
11689,1703897,1,89716,89713
12622,1700190,0,88665,88665
11635,1703210,0,89539,89539
13038,1702313,0,89220,89220
12749,1704500,0,89903,89903
12722,1701428,0,89008,89008
14489,1700884,0,88960,88960
15186,1696802,1,87825,87825
11551,1702569,1,89301,89301
15164,1700863,0,88940,88940
12781,1702798,0,89378,89378
15081,1699451,1,88454,88478
12794,1701462,0,89018,89018
15350,1700823,0,88912,88912
11859,1705081,0,90098,90098
14435,1705711,0,91269,91269
14359,1699960,0,88598,88598
11671,1703342,0,89597,89597
12959,1704003,0,89786,89786
15022,1706083,0,91507,91507
10897,1699518,0,88521,88521
14061,1704859,0,90015,90015
14396,1703939,0,89765,89765
12626,1702260,1,89207,89207
11850,1697033,1,87895,87895
14260,1705402,0,90198,90198
15140,1700863,0,88945,88945
12994,1703166,0,89523,89523
15374,1697389,0,88037,88037
12828,1704031,0,89816,89816
15107,1700863,0,88955,88955
12864,1700899,1,88979,88979
11958,1702596,1,89328,89334
