student_id,activity_id,swap_weight,group_id,new_group_id
14036,2276672,1,116002,116003
15266,2269166,1,113978,113978
16625,2272670,1,114881,114881
15106,2277131,1,116188,116188
16413,2268399,1,113688,113688
16468,2270330,1,114127,114127
15637,2268690,1,113753,113753
14102,2276672,1,116002,116002
14549,2274740,1,115356,115357
16289,2268690,1,113753,113753
14290,2275110,1,115526,115533
15525,2277187,1,116244,116244
11798,2272393,1,114742,114743
16291,2270330,1,114127,114127
11701,2275203,1,115568,115568
16017,2268790,1,113853,113853
12040,2275211,1,115576,115579
14400,2274088,1,115118,115118
16619,2272549,1,114798,114798
15148,2277145,1,116202,116212
15406,2270883,1,114364,114370
16219,2268399,1,113688,113688
12757,2274099,1,115129,115129
15272,2277103,1,116160,116166
15585,2277187,1,116244,116244
15637,2272588,1,114837,114837
16278,2268790,1,113853,113853
11586,2277187,1,116244,116247
16557,2268640,1,113703,113730
14065,2276133,1,115878,115878
16613,2270330,1,114127,114127
14173,2277145,1,116202,116202
16600,2273329,1,114939,114945
16474,2268640,1,113703,113703
16531,2272549,1,114798,114798
14180,2274744,1,115360,115363
15352,2277619,1,116301,116301
14186,2276672,1,116002,116002
14239,2274088,1,115118,115118
15374,2277173,1,116230,116230
16008,2272549,1,114798,114798
14127,2271759,1,114496,114497
14283,2274088,1,115118,115118
15033,2277619,1,116301,116301
15489,2270082,1,114107,114110
16282,2272549,1,114798,114798
16293,2272549,1,114798,114798
15436,2270409,1,114206,114206
15441,2270883,1,114364,114364
14354,2271759,1,114496,114496
16289,2268315,1,113604,113604
12714,2274720,1,115336,115339
15637,2268315,1,113604,113604
10494,2274458,1,115275,115279
15198,2277075,1,116132,116132
12980,2274088,1,115118,115118
16113,2272670,1,114881,114887
16314,2272549,1,114798,114798
15106,2277089,1,116146,116149
12964,2277619,1,116301,116305
16292,2272588,1,114837,114837
12013,2275929,1,115850,115850
14314,2272670,1,114881,114881
15164,2277619,1,116301,116301
15115,2277103,1,116160,116160
14549,2274248,1,115191,115191
13030,2275866,1,115787,115787
16278,2272575,1,114824,114824
15070,2277103,1,116160,116160
15043,2274724,1,115340,115342
13948,2271772,1,114509,114515
15346,2270883,1,114364,114364
14219,2274732,1,115348,115349
14373,2277075,1,116132,116132
15637,2268371,1,113660,113660
15381,2277103,1,116160,116160
11050,2275866,1,115787,115787
15361,2275908,1,115829,115829
16023,2268740,1,113803,113803
10591,2275211,1,115576,115579
12880,2271772,1,114509,114509
12932,2274110,1,115140,115140
16300,2270883,1,114364,114364
15562,2277089,1,116146,116146
16611,2268343,1,113632,113644
16168,2268399,1,113688,113688
15572,2277103,1,116160,116160
16306,2272588,1,114837,114839
14311,2276150,1,115895,115909
16164,2272549,1,114798,114798
15227,2277187,1,116244,116244
15347,2277619,1,116301,116301
16436,2268640,1,113703,113703
11667,2269102,1,113939,113939
15045,2275887,1,115808,115808
13958,2276672,1,116002,116006
15551,2270082,1,114107,114107
16383,2272575,1,114824,114824
15382,2271785,1,114522,114527
16183,2272601,1,114850,114853
14187,2274110,1,115140,115140
16394,2270330,1,114127,114127
12815,2269094,1,113931,113931
12954,2277619,1,116301,116301
16493,2268399,1,113688,113688
14097,2274110,1,115140,115140
15283,2277159,1,116216,116216
14283,2276776,1,116020,116020
15035,2277619,1,116301,116301
14351,2277103,1,116160,116160
16263,2270330,1,114127,114127
16010,2270330,1,114127,114127
15221,2277145,1,116202,116202
15480,2272575,1,114824,114824
15448,2272670,1,114881,114881
16163,2270883,1,114364,114364
16485,2272670,1,114881,114881
14123,2276167,1,115912,115912
16023,2272588,1,114837,114837
15175,2277619,1,116301,116301
